,lat_from,lon_from,lat_to,lon_to
42847,53.7896193,91.4858955,53.7895052,91.4859894
42848,53.7895052,91.4859894,53.7894180,91.4860403
42849,53.7894180,91.4860403,53.7893507,91.4861061
42850,53.7893507,91.4861061,53.7893214,91.4861289
42851,53.7893214,91.4861289,53.7892818,91.4861369
42852,53.7892818,91.4861369,53.7892421,91.4861101
42853,53.7892421,91.4861101,53.7892049,91.4861007
42854,53.7892049,91.4861007,53.7891265,91.4861114
42855,53.7891265,91.4861114,53.7890845,91.4861262
42856,53.7890845,91.4861262,53.7890488,91.4861369
42857,53.7890488,91.4861369,53.7890096,91.4861336
42858,53.7890096,91.4861336,53.7889866,91.4861155
42859,53.7889866,91.4861155,53.7889672,91.4860967
42860,53.7889672,91.4860967,53.7889450,91.4860819
42861,53.7889450,91.4860819,53.7889300,91.4860833
42862,53.7889300,91.4860833,53.7889201,91.4860893
42863,53.7889201,91.4860893,53.7889122,91.4861020
42864,53.7889122,91.4861020,53.7889110,91.4861161
42865,53.7889110,91.4861161,53.7889118,91.4861429
42866,53.7889118,91.4861429,53.7889181,91.4861839
42867,53.7889181,91.4861839,53.7889363,91.4862737
42868,53.7889363,91.4862737,53.7889546,91.4863273
42869,53.7889546,91.4863273,53.7889791,91.4863729
42870,53.7889791,91.4863729,53.7889886,91.4863984
42871,53.7889886,91.4863984,53.7889997,91.4864427
42872,53.7889997,91.4864427,53.7890132,91.4865258
42873,53.7890132,91.4865258,53.7890251,91.4865768
42874,53.7890251,91.4865768,53.7890449,91.4866345
42875,53.7890449,91.4866345,53.7890742,91.4867029
42876,53.7890742,91.4867029,53.7890964,91.4867511
42877,53.7890964,91.4867511,53.7891201,91.4867739
42878,53.7891201,91.4867739,53.7891439,91.4867753
42879,53.7891439,91.4867753,53.7891954,91.4867518
42880,53.7891954,91.4867518,53.7892184,91.4867270
42881,53.7892184,91.4867270,53.7892544,91.4866707
42882,53.7892544,91.4866707,53.7892730,91.4866291
42883,53.7892730,91.4866291,53.7892774,91.4866244
42884,53.7892774,91.4866244,53.7892873,91.4866211
42885,53.7892873,91.4866211,53.7892929,91.4866271
42886,53.7892929,91.4866271,53.7893000,91.4866438
42887,53.7893000,91.4866438,53.7893055,91.4866962
42888,53.7893055,91.4866962,53.7893083,91.4867076
42889,53.7893083,91.4867076,53.7893138,91.4867236
42890,53.7893138,91.4867236,53.7893388,91.4867324
42891,53.7893388,91.4867324,53.7893483,91.4867324
42892,53.7893483,91.4867324,53.7893610,91.4867149
42893,53.7893610,91.4867149,53.7893697,91.4866908
42894,53.7893697,91.4866908,53.7893768,91.4866680
42895,53.7893768,91.4866680,53.7893832,91.4866586
42896,53.7893832,91.4866586,53.7893998,91.4866599
42897,53.7893998,91.4866599,53.7894141,91.4866747
42898,53.7894141,91.4866747,53.7894497,91.4867082
42899,53.7894497,91.4867082,53.7894909,91.4867632
42900,53.7894909,91.4867632,53.7895480,91.4868343
42901,53.7895480,91.4868343,53.7895955,91.4869067
42902,53.7895955,91.4869067,53.7896510,91.4869684
42903,53.7896510,91.4869684,53.7897159,91.4870113
42904,53.7897159,91.4870113,53.7897841,91.4870140
42905,53.7897841,91.4870140,53.7898340,91.4870059
42906,53.7898340,91.4870059,53.7898878,91.4869778
42907,53.7898878,91.4869778,53.7899346,91.4869483
42908,53.7899346,91.4869483,53.7899488,91.4869201
42909,53.7899488,91.4869201,53.7899591,91.4868839
42910,53.7899591,91.4868839,53.7899607,91.4868450
42911,53.7899607,91.4868450,53.7899488,91.4867941
42912,53.7899488,91.4867941,53.7899330,91.4867310
42913,53.7899330,91.4867310,53.7899203,91.4866640
42914,53.7899203,91.4866640,53.7899219,91.4865553
42915,53.7899219,91.4865553,53.7899362,91.4864910
42916,53.7899362,91.4864910,53.7899710,91.4863622
42917,53.7899710,91.4863622,53.7899908,91.4862885
42918,53.7899908,91.4862885,53.7900122,91.4862187
42919,53.7900122,91.4862187,53.7900245,91.4861657
42920,53.7900245,91.4861657,53.7900273,91.4861141
42921,53.7907070,91.4869027,53.7906001,91.4868437
42922,53.7906001,91.4868437,53.7905636,91.4867994
42923,53.7905636,91.4867994,53.7905074,91.4866962
42924,53.7905074,91.4866962,53.7904670,91.4866036
42925,53.7904670,91.4866036,53.7904361,91.4865124
42926,53.7904361,91.4865124,53.7903767,91.4863314
42927,53.7903767,91.4863314,53.7903576,91.4862898
42928,53.7903576,91.4862898,53.7903331,91.4862576
42929,53.7903331,91.4862576,53.7902911,91.4862442
42930,53.7902911,91.4862442,53.7902634,91.4862415
42931,53.7902634,91.4862415,53.7901667,91.4862563
42932,53.7901667,91.4862563,53.7901311,91.4862737
42933,53.7901311,91.4862737,53.7901010,91.4862898
42934,53.7901010,91.4862898,53.7900550,91.4863341
42935,53.7900550,91.4863341,53.7900162,91.4864065
42936,53.7900162,91.4864065,53.7899932,91.4864722
42937,53.7899932,91.4864722,53.7899766,91.4865419
42938,53.7899766,91.4865419,53.7899734,91.4866318
42939,53.7899734,91.4866318,53.7899805,91.4867122
42940,53.7899805,91.4867122,53.7900154,91.4868182
42941,53.7900154,91.4868182,53.7900653,91.4869134
42942,53.7900653,91.4869134,53.7901057,91.4869899
42943,53.7901057,91.4869899,53.7901398,91.4870287
42944,53.7901398,91.4870287,53.7901810,91.4870636
42945,53.7901810,91.4870636,53.7902301,91.4870770
42946,53.7902301,91.4870770,53.7902911,91.4870904
42947,53.7902911,91.4870904,53.7903489,91.4871079
42948,53.7903489,91.4871079,53.7904345,91.4871132
42949,53.7904345,91.4871132,53.7905161,91.4870851
42950,53.7905161,91.4870851,53.7905914,91.4870408
42951,53.7905914,91.4870408,53.7906508,91.4870127
42952,53.7906508,91.4870127,53.7907344,91.4869704
42953,53.7907344,91.4869704,53.7907447,91.4869550
42954,53.7907447,91.4869550,53.7907478,91.4869389
42955,53.7907478,91.4869389,53.7907462,91.4869288
42956,53.7907462,91.4869288,53.7907391,91.4869201
42957,53.7907391,91.4869201,53.7907070,91.4869027
42958,53.7902135,91.4825307,53.7901675,91.4825213
42959,53.7901675,91.4825213,53.7901247,91.4824972
42960,53.7901247,91.4824972,53.7900859,91.4824583
42961,53.7900859,91.4824583,53.7900534,91.4824033
42962,53.7900534,91.4824033,53.7900019,91.4823322
42963,53.7900019,91.4823322,53.7899488,91.4822772
42964,53.7899488,91.4822772,53.7898189,91.4821967
42965,53.7898189,91.4821967,53.7896525,91.4821377
42966,53.7896525,91.4821377,53.7895083,91.4821056
42967,53.7895083,91.4821056,53.7894164,91.4821136
42968,53.7894164,91.4821136,53.7893483,91.4821431
42969,53.7893483,91.4821431,53.7892548,91.4822075
42970,53.7892548,91.4822075,53.7892200,91.4822799
42971,53.7892200,91.4822799,53.7891756,91.4824194
42972,53.7891756,91.4824194,53.7891471,91.4826420
42973,53.7891471,91.4826420,53.7891471,91.4827654
42974,53.7891471,91.4827654,53.7891518,91.4828995
42975,53.7891518,91.4828995,53.7891669,91.4830631
42976,53.7891669,91.4830631,53.7892081,91.4833273
42977,53.7892081,91.4833273,53.7892247,91.4834198
42978,53.7892247,91.4834198,53.7892330,91.4834446
42979,53.7892330,91.4834446,53.7892429,91.4834527
42980,53.7892429,91.4834527,53.7892580,91.4834493
42981,53.7892580,91.4834493,53.7892738,91.4834393
42982,53.7892738,91.4834393,53.7892929,91.4834198
42983,53.7892929,91.4834198,53.7893186,91.4834125
42984,53.7893186,91.4834125,53.7893515,91.4834111
42985,53.7893515,91.4834111,53.7893594,91.4834111
42986,53.7893594,91.4834111,53.7894893,91.4834064
42987,53.7894893,91.4834064,53.7896858,91.4833809
42988,53.7896858,91.4833809,53.7897967,91.4833608
42989,53.7897967,91.4833608,53.7898284,91.4833260
42990,53.7898284,91.4833260,53.7898554,91.4832401
42991,53.7898554,91.4832401,53.7898855,91.4831248
42992,53.7898855,91.4831248,53.7899187,91.4830416
42993,53.7899187,91.4830416,53.7899932,91.4829290
42994,53.7899932,91.4829290,53.7900471,91.4828700
42995,53.7900471,91.4828700,53.7901311,91.4827895
42996,53.7901311,91.4827895,53.7902119,91.4827412
42997,53.7902119,91.4827412,53.7902895,91.4826836
42998,53.7902895,91.4826836,53.7903180,91.4826567
42999,53.7903180,91.4826567,53.7903236,91.4826299
43000,53.7903236,91.4826299,53.7903236,91.4826152
43001,53.7903236,91.4826152,53.7903101,91.4825897
43002,53.7903101,91.4825897,53.7902895,91.4825656
43003,53.7902895,91.4825656,53.7902578,91.4825468
43004,53.7902578,91.4825468,53.7902135,91.4825307
43005,53.7925026,91.4836673,53.7924460,91.4836773
43006,53.7924460,91.4836773,53.7923240,91.4836720
43007,53.7923240,91.4836720,53.7921307,91.4836639
43008,53.7921307,91.4836639,53.7919120,91.4836210
43009,53.7919120,91.4836210,53.7917472,91.4835620
43010,53.7917472,91.4835620,53.7915666,91.4834681
43011,53.7915666,91.4834681,53.7913416,91.4833662
43012,53.7913416,91.4833662,53.7911641,91.4832508
43013,53.7911641,91.4832508,53.7910580,91.4831784
43014,53.7910580,91.4831784,53.7908789,91.4831007
43015,53.7908789,91.4831007,53.7907807,91.4830551
43016,53.7907807,91.4830551,53.7906603,91.4829504
43017,53.7906603,91.4829504,53.7905494,91.4828539
43018,53.7905494,91.4828539,53.7904606,91.4828137
43019,53.7904606,91.4828137,53.7903735,91.4828271
43020,53.7903735,91.4828271,53.7902309,91.4828914
43021,53.7902309,91.4828914,53.7901120,91.4829853
43022,53.7901120,91.4829853,53.7900376,91.4830524
43023,53.7900376,91.4830524,53.7899726,91.4831704
43024,53.7899726,91.4831704,53.7899504,91.4832938
43025,53.7899504,91.4832938,53.7899425,91.4833742
43026,53.7899425,91.4833742,53.7899298,91.4834359
43027,53.7899298,91.4834359,53.7899156,91.4834788
43028,53.7899156,91.4834788,53.7898918,91.4835566
43029,53.7898918,91.4835566,53.7898886,91.4836290
43030,53.7898886,91.4836290,53.7899029,91.4836827
43031,53.7899029,91.4836827,53.7899393,91.4837229
43032,53.7899393,91.4837229,53.7899742,91.4837497
43033,53.7899742,91.4837497,53.7899964,91.4838007
43034,53.7899964,91.4838007,53.7900106,91.4838490
43035,53.7900106,91.4838490,53.7900154,91.4839348
43036,53.7900154,91.4839348,53.7900138,91.4840072
43037,53.7900138,91.4840072,53.7900312,91.4840716
43038,53.7900312,91.4840716,53.7900772,91.4841521
43039,53.7900772,91.4841521,53.7901136,91.4841789
43040,53.7901136,91.4841789,53.7901406,91.4841950
43041,53.7901406,91.4841950,53.7902895,91.4842057
43042,53.7902895,91.4842057,53.7904036,91.4842218
43043,53.7904036,91.4842218,53.7906001,91.4842352
43044,53.7906001,91.4842352,53.7906761,91.4842272
43045,53.7906761,91.4842272,53.7907585,91.4841923
43046,53.7907585,91.4841923,53.7909233,91.4840689
43047,53.7909233,91.4840689,53.7910215,91.4840046
43048,53.7910215,91.4840046,53.7911008,91.4839429
43049,53.7911008,91.4839429,53.7912307,91.4838946
43050,53.7912307,91.4838946,53.7913289,91.4838785
43051,53.7913289,91.4838785,53.7914414,91.4838785
43052,53.7914414,91.4838785,53.7915175,91.4838785
43053,53.7915175,91.4838785,53.7916490,91.4838839
43054,53.7916490,91.4838839,53.7918993,91.4838839
43055,53.7918993,91.4838839,53.7920340,91.4839134
43056,53.7920340,91.4839134,53.7922035,91.4838704
43057,53.7922035,91.4838704,53.7923240,91.4838275
43058,53.7923240,91.4838275,53.7924032,91.4837806
43059,53.7924032,91.4837806,53.7924899,91.4837303
43060,53.7924899,91.4837303,53.7925386,91.4837169
43061,53.7925386,91.4837169,53.7925462,91.4837068
43062,53.7925462,91.4837068,53.7925485,91.4836887
43063,53.7925485,91.4836887,53.7925462,91.4836700
43064,53.7925462,91.4836700,53.7925430,91.4836646
43065,53.7925430,91.4836646,53.7925335,91.4836632
43066,53.7925335,91.4836632,53.7925145,91.4836659
43067,53.7925145,91.4836659,53.7925026,91.4836673
43068,53.7952447,91.4824516,53.7952400,91.4824194
43069,53.7952400,91.4824194,53.7952210,91.4823899
43070,53.7952210,91.4823899,53.7951952,91.4823671
43071,53.7951952,91.4823671,53.7951679,91.4823550
43072,53.7951679,91.4823550,53.7951437,91.4823443
43073,53.7951437,91.4823443,53.7951109,91.4823288
43074,53.7951109,91.4823288,53.7950962,91.4823148
43075,53.7950962,91.4823148,53.7950788,91.4822893
43076,53.7950788,91.4822893,53.7950760,91.4822692
43077,53.7950760,91.4822692,53.7950772,91.4822457
43078,53.7950772,91.4822457,53.7950792,91.4822169
43079,53.7950792,91.4822169,53.7950705,91.4821766
43080,53.7950705,91.4821766,53.7950570,91.4821418
43081,53.7950570,91.4821418,53.7950190,91.4820452
43082,53.7950190,91.4820452,53.7949873,91.4819862
43083,53.7949873,91.4819862,53.7949603,91.4819460
43084,53.7949603,91.4819460,53.7949374,91.4819312
43085,53.7949374,91.4819312,53.7948906,91.4819178
43086,53.7948906,91.4819178,53.7948431,91.4819258
43087,53.7948431,91.4819258,53.7947734,91.4819580
43088,53.7947734,91.4819580,53.7947021,91.4819956
43089,53.7947021,91.4819956,53.7946672,91.4820144
43090,53.7946672,91.4820144,53.7946308,91.4820103
43091,53.7946308,91.4820103,53.7946078,91.4819795
43092,53.7946078,91.4819795,53.7945967,91.4819527
43093,53.7945967,91.4819527,53.7945912,91.4818829
43094,53.7945912,91.4818829,53.7945904,91.4818521
43095,53.7945904,91.4818521,53.7945860,91.4818434
43096,53.7945860,91.4818434,53.7945793,91.4818360
43097,53.7945793,91.4818360,53.7945658,91.4818400
43098,53.7945658,91.4818400,53.7945595,91.4818481
43099,53.7945595,91.4818481,53.7945452,91.4818561
43100,53.7945452,91.4818561,53.7945088,91.4819044
43101,53.7945088,91.4819044,53.7944565,91.4819661
43102,53.7944565,91.4819661,53.7944233,91.4819996
43103,53.7944233,91.4819996,53.7943805,91.4820600
43104,53.7943805,91.4820600,53.7943393,91.4821297
43105,53.7943393,91.4821297,53.7943116,91.4822128
43106,53.7943116,91.4822128,53.7942997,91.4822423
43107,53.7942997,91.4822423,53.7942783,91.4822692
43108,53.7942783,91.4822692,53.7942537,91.4822866
43109,53.7942537,91.4822866,53.7942213,91.4822906
43110,53.7942213,91.4822906,53.7942078,91.4822987
43111,53.7942078,91.4822987,53.7941951,91.4823134
43112,53.7941951,91.4823134,53.7941610,91.4823751
43113,53.7941610,91.4823751,53.7941420,91.4824100
43114,53.7941420,91.4824100,53.7941206,91.4824435
43115,53.7941206,91.4824435,53.7940985,91.4824972
43116,53.7940985,91.4824972,53.7940953,91.4825293
43117,53.7940953,91.4825293,53.7941080,91.4825749
43118,53.7941080,91.4825749,53.7941365,91.4826259
43119,53.7941365,91.4826259,53.7941729,91.4826661
43120,53.7941729,91.4826661,53.7942220,91.4826876
43121,53.7942220,91.4826876,53.7943155,91.4827359
43122,53.7943155,91.4827359,53.7944549,91.4827761
43123,53.7944549,91.4827761,53.7946466,91.4827949
43124,53.7946466,91.4827949,53.7947845,91.4827976
43125,53.7947845,91.4827976,53.7948526,91.4827868
43126,53.7948526,91.4827868,53.7949366,91.4827493
43127,53.7949366,91.4827493,53.7950506,91.4826930
43128,53.7950506,91.4826930,53.7951750,91.4826433
43129,53.7951750,91.4826433,53.7952138,91.4825937
43130,53.7952138,91.4825937,53.7952313,91.4825642
43131,53.7952313,91.4825642,53.7952455,91.4824931
43132,53.7952455,91.4824931,53.7952447,91.4824516
43133,53.7978611,91.4826098,53.7978698,91.4825951
43134,53.7978698,91.4825951,53.7978722,91.4825495
43135,53.7978722,91.4825495,53.7978667,91.4825092
43136,53.7978667,91.4825092,53.7978500,91.4824623
43137,53.7978500,91.4824623,53.7978128,91.4824288
43138,53.7978128,91.4824288,53.7977732,91.4824100
43139,53.7977732,91.4824100,53.7977384,91.4823885
43140,53.7977384,91.4823885,53.7976892,91.4823550
43141,53.7976892,91.4823550,53.7976631,91.4823295
43142,53.7976631,91.4823295,53.7975776,91.4822128
43143,53.7975776,91.4822128,53.7975063,91.4821163
43144,53.7975063,91.4821163,53.7973859,91.4819607
43145,53.7973859,91.4819607,53.7972338,91.4818105
43146,53.7972338,91.4818105,53.7971086,91.4817274
43147,53.7971086,91.4817274,53.7968757,91.4815611
43148,53.7968757,91.4815611,53.7966825,91.4814350
43149,53.7966825,91.4814350,53.7964084,91.4812955
43150,53.7964084,91.4812955,53.7961771,91.4812043
43151,53.7961771,91.4812043,53.7960614,91.4811748
43152,53.7960614,91.4811748,53.7959727,91.4811721
43153,53.7959727,91.4811721,53.7958016,91.4811963
43154,53.7958016,91.4811963,53.7955323,91.4813063
43155,53.7955323,91.4813063,53.7952994,91.4814162
43156,53.7952994,91.4814162,53.7951996,91.4814645
43157,53.7951996,91.4814645,53.7951734,91.4814752
43158,53.7951734,91.4814752,53.7951346,91.4815074
43159,53.7951346,91.4815074,53.7951021,91.4815517
43160,53.7951021,91.4815517,53.7950760,91.4816120
43161,53.7950760,91.4816120,53.7950602,91.4816482
43162,53.7950602,91.4816482,53.7950396,91.4817032
43163,53.7950396,91.4817032,53.7950102,91.4817394
43164,53.7950102,91.4817394,53.7949825,91.4817515
43165,53.7949825,91.4817515,53.7949580,91.4817743
43166,53.7949580,91.4817743,53.7949437,91.4818078
43167,53.7949437,91.4818078,53.7949445,91.4818293
43168,53.7949445,91.4818293,53.7949469,91.4818481
43169,53.7949469,91.4818481,53.7949524,91.4818749
43170,53.7949524,91.4818749,53.7949667,91.4818963
43171,53.7949667,91.4818963,53.7949952,91.4819325
43172,53.7949952,91.4819325,53.7950190,91.4819728
43173,53.7950190,91.4819728,53.7950308,91.4820224
43174,53.7950308,91.4820224,53.7950459,91.4820707
43175,53.7950459,91.4820707,53.7950681,91.4821243
43176,53.7950681,91.4821243,53.7950958,91.4821766
43177,53.7950958,91.4821766,53.7951251,91.4822142
43178,53.7951251,91.4822142,53.7951695,91.4822370
43179,53.7951695,91.4822370,53.7952471,91.4822584
43180,53.7952471,91.4822584,53.7954341,91.4822826
43181,53.7954341,91.4822826,53.7955893,91.4822906
43182,53.7955893,91.4822906,53.7956764,91.4823094
43183,53.7956764,91.4823094,53.7957810,91.4823711
43184,53.7957810,91.4823711,53.7959173,91.4824516
43185,53.7959173,91.4824516,53.7960028,91.4825052
43186,53.7960028,91.4825052,53.7960709,91.4825186
43187,53.7960709,91.4825186,53.7961002,91.4825280
43188,53.7961002,91.4825280,53.7961581,91.4825293
43189,53.7961581,91.4825293,53.7962032,91.4825280
43190,53.7962032,91.4825280,53.7962183,91.4825159
43191,53.7962183,91.4825159,53.7962254,91.4824931
43192,53.7962254,91.4824931,53.7962333,91.4824449
43193,53.7962333,91.4824449,53.7962246,91.4823925
43194,53.7962246,91.4823925,53.7962072,91.4823523
43195,53.7962072,91.4823523,53.7961814,91.4823228
43196,53.7961814,91.4823228,53.7961383,91.4822779
43197,53.7961383,91.4822779,53.7961311,91.4822678
43198,53.7961311,91.4822678,53.7961264,91.4822591
43199,53.7961264,91.4822591,53.7961276,91.4822450
43200,53.7961276,91.4822450,53.7961315,91.4822377
43201,53.7961315,91.4822377,53.7961434,91.4822323
43202,53.7961434,91.4822323,53.7961628,91.4822343
43203,53.7961628,91.4822343,53.7961882,91.4822477
43204,53.7961882,91.4822477,53.7962032,91.4822524
43205,53.7962032,91.4822524,53.7962175,91.4822584
43206,53.7962175,91.4822584,53.7962595,91.4822665
43207,53.7962595,91.4822665,53.7963054,91.4822718
43208,53.7963054,91.4822718,53.7964108,91.4823027
43209,53.7964108,91.4823027,53.7964789,91.4823215
43210,53.7964789,91.4823215,53.7964955,91.4823215
43211,53.7964955,91.4823215,53.7965280,91.4823121
43212,53.7965280,91.4823121,53.7965914,91.4823067
43213,53.7965914,91.4823067,53.7966175,91.4823148
43214,53.7966175,91.4823148,53.7968060,91.4823818
43215,53.7968060,91.4823818,53.7969502,91.4824381
43216,53.7969502,91.4824381,53.7970500,91.4824757
43217,53.7970500,91.4824757,53.7971403,91.4824864
43218,53.7971403,91.4824864,53.7972591,91.4825428
43219,53.7972591,91.4825428,53.7973320,91.4825723
43220,53.7973320,91.4825723,53.7974017,91.4825883
43221,53.7974017,91.4825883,53.7974999,91.4825857
43222,53.7974999,91.4825857,53.7976045,91.4825964
43223,53.7976045,91.4825964,53.7977003,91.4826339
43224,53.7977003,91.4826339,53.7977368,91.4826447
43225,53.7977368,91.4826447,53.7977780,91.4826514
43226,53.7977780,91.4826514,53.7978104,91.4826487
43227,53.7978104,91.4826487,53.7978382,91.4826366
43228,53.7978382,91.4826366,53.7978611,91.4826098
43229,53.7517718,91.4819419,53.7517020,91.4820385
43230,53.7517020,91.4820385,53.7516116,91.4821941
43231,53.7516116,91.4821941,53.7514911,91.4824516
43232,53.7514911,91.4824516,53.7513563,91.4827466
43233,53.7513563,91.4827466,53.7512801,91.4829102
43234,53.7512801,91.4829102,53.7512326,91.4830121
43235,53.7512326,91.4830121,53.7512072,91.4830899
43236,53.7512072,91.4830899,53.7511945,91.4831865
43237,53.7511945,91.4831865,53.7511961,91.4832562
43238,53.7511961,91.4832562,53.7512183,91.4833501
43239,53.7512183,91.4833501,53.7512342,91.4833716
43240,53.7512342,91.4833716,53.7512675,91.4833984
43241,53.7512675,91.4833984,53.7513372,91.4834118
43242,53.7513372,91.4834118,53.7513959,91.4833850
43243,53.7513959,91.4833850,53.7514673,91.4833420
43244,53.7514673,91.4833420,53.7515704,91.4832535
43245,53.7515704,91.4832535,53.7516481,91.4831328
43246,53.7516481,91.4831328,53.7517528,91.4829129
43247,53.7517528,91.4829129,53.7518987,91.4825562
43248,53.7518987,91.4825562,53.7519716,91.4823469
43249,53.7519716,91.4823469,53.7519875,91.4822289
43250,53.7519875,91.4822289,53.7519859,91.4821190
43251,53.7519859,91.4821190,53.7519827,91.4820117
43252,53.7519827,91.4820117,53.7519542,91.4819097
43253,53.7519542,91.4819097,53.7519336,91.4818722
43254,53.7519336,91.4818722,53.7518955,91.4818507
43255,53.7518955,91.4818507,53.7518416,91.4818749
43256,53.7518416,91.4818749,53.7517718,91.4819419
43257,53.7500018,91.4850748,53.7499336,91.4849970
43258,53.7499336,91.4849970,53.7498813,91.4849567
43259,53.7498813,91.4849567,53.7497814,91.4849004
43260,53.7497814,91.4849004,53.7497164,91.4848950
43261,53.7497164,91.4848950,53.7496830,91.4849058
43262,53.7496830,91.4849058,53.7496148,91.4849648
43263,53.7496148,91.4849648,53.7494848,91.4850989
43264,53.7494848,91.4850989,53.7494293,91.4851633
43265,53.7494293,91.4851633,53.7493627,91.4852706
43266,53.7493627,91.4852706,53.7493135,91.4853430
43267,53.7493135,91.4853430,53.7492818,91.4854395
43268,53.7492818,91.4854395,53.7492723,91.4855522
43269,53.7492723,91.4855522,53.7492691,91.4856970
43270,53.7492691,91.4856970,53.7492707,91.4857936
43271,53.7492707,91.4857936,53.7492834,91.4858741
43272,53.7492834,91.4858741,53.7493056,91.4859116
43273,53.7493056,91.4859116,53.7493357,91.4859331
43274,53.7493357,91.4859331,53.7493849,91.4859223
43275,53.7493849,91.4859223,53.7494800,91.4858606
43276,53.7494800,91.4858606,53.7495958,91.4857453
43277,53.7495958,91.4857453,53.7496910,91.4856085
43278,53.7496910,91.4856085,53.7497449,91.4855093
43279,53.7497449,91.4855093,53.7498210,91.4853913
43280,53.7498210,91.4853913,53.7498797,91.4853162
43281,53.7498797,91.4853162,53.7499487,91.4852545
43282,53.7499487,91.4852545,53.7499773,91.4852504
43283,53.7499773,91.4852504,53.7500193,91.4852290
43284,53.7500193,91.4852290,53.7500383,91.4852102
43285,53.7500383,91.4852102,53.7500478,91.4851767
43286,53.7500478,91.4851767,53.7500415,91.4851364
43287,53.7500415,91.4851364,53.7500018,91.4850748
43288,53.7510129,91.4622492,53.7510169,91.4621834
43289,53.7510169,91.4621834,53.7510121,91.4621244
43290,53.7510121,91.4621244,53.7510050,91.4621083
43291,53.7510050,91.4621083,53.7509812,91.4620922
43292,53.7509812,91.4620922,53.7509392,91.4620976
43293,53.7509392,91.4620976,53.7508837,91.4621150
43294,53.7508837,91.4621150,53.7508218,91.4621365
43295,53.7508218,91.4621365,53.7506965,91.4621472
43296,53.7506965,91.4621472,53.7505966,91.4621553
43297,53.7505966,91.4621553,53.7504856,91.4621767
43298,53.7504856,91.4621767,53.7503650,91.4622089
43299,53.7503650,91.4622089,53.7502952,91.4622384
43300,53.7502952,91.4622384,53.7502334,91.4622813
43301,53.7502334,91.4622813,53.7501890,91.4623350
43302,53.7501890,91.4623350,53.7501684,91.4623859
43303,53.7501684,91.4623859,53.7501628,91.4624168
43304,53.7501628,91.4624168,53.7501715,91.4624503
43305,53.7501715,91.4624503,53.7501811,91.4624865
43306,53.7501811,91.4624865,53.7501961,91.4625120
43307,53.7501961,91.4625120,53.7502104,91.4625281
43308,53.7502104,91.4625281,53.7502485,91.4625496
43309,53.7502485,91.4625496,53.7504364,91.4625442
43310,53.7504364,91.4625442,53.7505538,91.4625308
43311,53.7505538,91.4625308,53.7506465,91.4625201
43312,53.7506465,91.4625201,53.7507203,91.4625227
43313,53.7507203,91.4625227,53.7507821,91.4624986
43314,53.7507821,91.4624986,53.7508258,91.4624704
43315,53.7508258,91.4624704,53.7508710,91.4624235
43316,53.7508710,91.4624235,53.7509217,91.4623712
43317,53.7509217,91.4623712,53.7509518,91.4623377
43318,53.7509518,91.4623377,53.7509891,91.4623068
43319,53.7509891,91.4623068,53.7510042,91.4622746
43320,53.7510042,91.4622746,53.7510129,91.4622492
43321,53.7502651,91.4620426,53.7503000,91.4619648
43322,53.7503000,91.4619648,53.7503111,91.4619192
43323,53.7503111,91.4619192,53.7503063,91.4618576
43324,53.7503063,91.4618576,53.7502937,91.4618200
43325,53.7502937,91.4618200,53.7502572,91.4617690
43326,53.7502572,91.4617690,53.7502191,91.4617369
43327,53.7502191,91.4617369,53.7501668,91.4617020
43328,53.7501668,91.4617020,53.7500700,91.4616537
43329,53.7500700,91.4616537,53.7500288,91.4616403
43330,53.7500288,91.4616403,53.7499098,91.4616242
43331,53.7499098,91.4616242,53.7498385,91.4616510
43332,53.7498385,91.4616510,53.7497655,91.4617074
43333,53.7497655,91.4617074,53.7497306,91.4617905
43334,53.7497306,91.4617905,53.7497052,91.4618790
43335,53.7497052,91.4618790,53.7496926,91.4619514
43336,53.7496926,91.4619514,53.7497021,91.4620480
43337,53.7497021,91.4620480,53.7497290,91.4621767
43338,53.7497290,91.4621767,53.7497846,91.4622760
43339,53.7497846,91.4622760,53.7498163,91.4623055
43340,53.7498163,91.4623055,53.7498750,91.4623377
43341,53.7498750,91.4623377,53.7499352,91.4623323
43342,53.7499352,91.4623323,53.7500240,91.4622840
43343,53.7500240,91.4622840,53.7501065,91.4622143
43344,53.7501065,91.4622143,53.7502096,91.4621150
43345,53.7502096,91.4621150,53.7502651,91.4620426
43346,53.7527392,91.4590868,53.7527646,91.4590037
43347,53.7527646,91.4590037,53.7527820,91.4589205
43348,53.7527820,91.4589205,53.7527820,91.4588830
43349,53.7527820,91.4588830,53.7527741,91.4588293
43350,53.7527741,91.4588293,53.7527424,91.4587972
43351,53.7527424,91.4587972,53.7526885,91.4588052
43352,53.7526885,91.4588052,53.7526044,91.4588562
43353,53.7526044,91.4588562,53.7525251,91.4589179
43354,53.7525251,91.4589179,53.7524490,91.4590117
43355,53.7524490,91.4590117,53.7523903,91.4591137
43356,53.7523903,91.4591137,53.7522618,91.4594141
43357,53.7522618,91.4594141,53.7521937,91.4595830
43358,53.7521937,91.4595830,53.7521651,91.4596716
43359,53.7521651,91.4596716,53.7521405,91.4597614
43360,53.7521405,91.4597614,53.7521326,91.4598057
43361,53.7521326,91.4598057,53.7521397,91.4598486
43362,53.7521397,91.4598486,53.7521667,91.4598995
43363,53.7521667,91.4598995,53.7521921,91.4599344
